TICKER,Nome da Empresa,Data da Análise,Preço de Fechamento,data,ano,PL,QNT,EBIT,AT,VM
BBDC4,BRADESCO,28/12/2012,35.17,2012-12-28,2012,1587.41264,106.58488,228.54023,17996.15675,3748.5902296
BISA3,BROOKFIELD,28/12/2012,3.42,2012-12-28,2012,18.12476,13.39603865,-9.71079,65.86991,45.814452183
BRAP4,BRADESPAR,28/12/2012,32.83,2012-12-28,2012,74.77001,3.93097,-0.51947,80.62022,129.0537451
BRFS3,BRF SA,28/12/2012,42.19,2012-12-28,2012,118.22869,10.824732460000002,-1.37365,578.54447,456.69546248740005
BRML3,BR MALLS PAR,28/12/2012,27.02,2012-12-28,2012,112.65549,8.28274,8.75741,181.42137,223.7996348
BTOW3,AMERICANAS,28/12/2012,17.0,2012-12-28,2012,147.05555,9.09774507,11.65519,470.84128,154.66166619
BVMF3,B3,28/12/2012,14.0,2012-12-28,2012,202.83143,60.99,55.72314,475.94773,853.86
CCRO3,CCR SA,28/12/2012,19.45,2012-12-28,2012,118.2275,20.2,98.58064,505.473,392.89
CIEL3,CIELO,28/12/2012,56.99,2012-12-28,2012,138.16772,27.168150609999998,26.84986,1097.84818,1548.3129032639
CMIG4,CEMIG,28/12/2012,22.6,2012-12-28,2012,217.83266,22.01371,48.44634,536.70837,497.50984600000004
CPFE3,CPFL ENERGIA,28/12/2012,21.4,2012-12-28,2012,175.39944,11.522544400000001,97.40386,711.46081,246.58245016
CRUZ3,SOUZA CRUZ,28/12/2012,30.81,2012-12-28,2012,18.77345,15.28451,23.49369,58.69178,470.91575309999996
CSAN3,COSAN,28/12/2012,41.75,2012-12-28,2012,481.69399,18.74070932,74.83843,1344.84992,782.42461411
CSNA3,SID NACIONAL,28/12/2012,11.86,2012-12-28,2012,218.16044,13.26093947,74.03545,853.54359,157.2747421142
CTIP3,CETIP,28/12/2012,25.39,2012-12-28,2012,14.86255,2.62978823,4.54131,34.49512,66.7703231597
CYRE3,CYRELA REALT,28/12/2012,17.89,2012-12-28,2012,76.99331,3.99743,6.96204,165.60139,71.5140227
DASA3,DASA,28/12/2012,13.19,2012-12-28,2012,70.89399,5.605782639999999,10.16596,268.44191,73.94027302159999
DTEX3,DEXCO,28/12/2012,14.85,2012-12-28,2012,59.61564,8.37059,13.9463,156.24811,124.30326149999999
ELET3,ELETROBRAS,28/12/2012,6.33,2012-12-28,2012,1110.28636,23.01227,53.51028,2702.17462,145.6676691
ELPL4,ELETROPAULO,28/12/2012,16.8,2012-12-28,2012,23.93789,1.97467,33.91062,298.0401,33.174456
EMBR3,EMBRAER,28/12/2012,14.45,2012-12-28,2012,147.36781,7.40465,-5.97344,529.18325,106.9971925
FIBR3,FIBRIA,28/12/2012,22.57,2012-12-28,2012,142.22844,5.53733881,67.20798,408.18649,124.97773694169999
GFSA3,GAFISA,28/12/2012,4.71,2012-12-28,2012,17.72906,0.51139,-1.19047,54.86674,2.4086469
GGBR4,GERDAU,28/12/2012,17.93,2012-12-28,2012,462.98193,16.7339719,165.99626,737.98652,300.040116167
GOAU4,GERDAU MET,28/12/2012,22.9,2012-12-28,2012,472.89112,10.33840804,165.37329,747.69525,236.74954411599995
GOLL4,GOL,28/12/2012,12.9,2012-12-28,2012,-213.58815,32.00516281,5.57114,169.70285,412.86660024900004
HGTX3,CIA HERING,28/12/2012,41.99,2012-12-28,2012,17.04935,1.62534,-0.08613,24.57826,68.2480266
HYPE3,HYPERA,28/12/2012,16.62,2012-12-28,2012,106.55441,6.334208230000001,24.5934,237.55633,105.27454078260001
ITSA4,ITAUSA,28/12/2012,9.69,2012-12-28,2012,765.35,97.0141,40.9,966.37,940.0666289999999
ITUB4,ITAUUNIBANCO,28/12/2012,33.39,2012-12-28,2012,1773.43,98.04135,368.61,23234.4,3273.6006764999997
JBSS3,JBS,28/12/2012,6.0,2012-12-28,2012,498.08931,22.1811637,-0.60514,2081.10628,133.0869822
KLBN4,KLABIN S/A,28/12/2012,12.79,2012-12-28,2012,115.68266,56.178927560000005,66.47028,475.77358,718.5284834924
LAME4,LOJAS AMERIC,28/12/2012,18.33,2012-12-28,2012,160.66695,18.85307731,11.26807,437.36188,345.57690709229996
LIGT3,LIGHT S/A,28/12/2012,22.32,2012-12-28,2012,28.44757,3.7255532400000004,-18.93435,241.06103,83.15434831680001
LLXL3,PRUMO,28/12/2012,2.4,2012-12-28,2012,24.30515,3.76017,-3.5307,74.49509,9.024408
LREN3,LOJAS RENNER,28/12/2012,79.75,2012-12-28,2012,100.87515,9.91227,14.07401,211.48892,790.5035325
MMXM3,MMX MINER,28/12/2012,4.45,2012-12-28,2012,-8.44314,0.06488,-0.00501,1.28006,0.288716
MRFG3,MARFRIG,28/12/2012,8.48,2012-12-28,2012,264.49609,6.6,97.19529,1361.04323,55.967999999999996
MRVE3,MRV,28/12/2012,11.98,2012-12-28,2012,65.74308,4.83233,4.60023,226.01329,57.8913134
NATU3,NATURA,28/12/2012,58.64,2012-12-28,2012,59.92553,9.20205,15.84207,246.488,539.608212
OGXP3,OGX PETROLEO,28/12/2012,4.38,2012-12-28,2012,-0.53901,0.32360168,4.85598,0.57052,1.4173753584
OIBR3,OI,28/12/2012,9.16,2012-12-28,2012,-22.51058,66.03037,-33.43439,488.30314,604.8381892000001
OIBR4,OI,28/12/2012,8.32,2012-12-28,2012,-22.51058,66.03037,-33.43439,488.30314,549.3726784
PCAR4,P.ACUCAR-CBD,28/12/2012,90.5,2012-12-28,2012,137.33,2.70139,-3.6,438.39,244.475795
PDGR3,PDG REALT,28/12/2012,3.31,2012-12-28,2012,-48.90668,3.22186,-0.61231,11.74676,10.6643566
PETR3,PETROBRAS,28/12/2012,19.55,2012-12-28,2012,3643.85,130.4449693,2929.64,9767.09,2550.199149815
PETR4,PETROBRAS,28/12/2012,19.52,2012-12-28,2012,3643.85,130.4449693,2929.64,9767.09,2546.285800736
RENT3,LOCALIZA,28/12/2012,37.5,2012-12-28,2012,205.70605,9.84159,45.29339,656.56631,369.059625
RSID3,ROSSI RESID,28/12/2012,4.55,2012-12-28,2012,-11.08463,0.2,-3.57813,6.73696,0.91
SANB11,SANTANDER BR,28/12/2012,14.97,2012-12-28,2012,1106.80176,74.98531,193.75548,9854.50829,1122.5300907
SBSP3,SABESP,28/12/2012,86.87,2012-12-28,2012,273.33533,6.835098690000001,46.20613,572.07765,593.7650232003001
TIMP3,TIM PART S/A,28/12/2012,8.2,2012-12-28,2012,228.47754,24.210324789999998,30.53069,398.31158,198.52466327799996
TRPL4,TRAN PAULIST,28/12/2012,32.99,2012-12-28,2012,165.36481,6.58883304,29.79424,322.4355,217.3656019896
UGPA3,ULTRAPAR,28/12/2012,46.29,2012-12-28,2012,121.74968,11.151730800000001,33.36752,364.41003,516.213618732
USIM3,USIMINAS,28/12/2012,13.67,2012-12-28,2012,258.8775,12.53079108,24.45496,400.00451,171.2959140636
VAGR3,TERRA SANTA,28/12/2012,0.41,2012-12-28,2012,8.58223,0.28952,1.29555,26.54669,0.1187032
VALE3,VALE,28/12/2012,42.28,2012-12-28,2012,1948.94,47.78889,887.1,4533.87,2020.5142692000002
VIVT4,TELEF BRASIL,28/12/2012,49.0,2012-12-28,2012,684.55847,16.769382710000002,66.21653,1191.21483,821.69975279
ALLL3,RUMO S.A.,29/12/2011,9.3,2011-12-29,2011,154.1045,18.54158791,29.9571,459.51745,172.43676756300002
AMBV4,AMBEV,29/12/2011,67.3,2011-12-29,2011,321.57281,31.32287,145.14899,517.53315,2108.029151
BBAS3,BRASIL,29/12/2011,23.7,2011-12-29,2011,1630.77123,28.6541702,331.90566,20077.27977,679.1038337399999
BBDC4,BRADESCO,29/12/2011,30.75,2011-12-29,2011,1587.41264,106.58488,228.54023,17996.15675,3277.48506
BISA3,BROOKFIELD,29/12/2011,4.95,2011-12-29,2011,18.12476,13.39603865,-9.71079,65.86991,66.3103913175
BRAP4,BRADESPAR,29/12/2011,31.69,2011-12-29,2011,74.77001,3.93097,-0.51947,80.62022,124.5724393
BRFS3,BRF SA,29/12/2011,36.42,2011-12-29,2011,118.22869,10.824732460000002,-1.37365,578.54447,394.23675619320005
BRML3,BR MALLS PAR,29/12/2011,18.12,2011-12-29,2011,112.65549,8.28274,8.75741,181.42137,150.0832488
BRTO4,OI,29/12/2011,10.88,2011-12-29,2011,-22.51058,66.03037,-33.43439,488.30314,718.4104256
BTOW3,AMERICANAS,29/12/2011,9.0,2011-12-29,2011,147.05555,9.09774507,11.65519,470.84128,81.87970563
BVMF3,B3,29/12/2011,9.8,2011-12-29,2011,202.83143,60.99,55.72314,475.94773,597.7020000000001
CCRO3,CCR SA,29/12/2011,12.22,2011-12-29,2011,118.2275,20.2,98.58064,505.473,246.844
CIEL3,CIELO,29/12/2011,48.2,2011-12-29,2011,138.16772,27.168150609999998,26.84986,1097.84818,1309.504859402
CMIG4,CEMIG,29/12/2011,33.27,2011-12-29,2011,217.83266,22.01371,48.44634,536.70837,732.3961317000001
CPFE3,CPFL ENERGIA,29/12/2011,26.02,2011-12-29,2011,175.39944,11.522544400000001,97.40386,711.46081,299.816605288
CRUZ3,SOUZA CRUZ,29/12/2011,22.91,2011-12-29,2011,18.77345,15.28451,23.49369,58.69178,350.1681241
CSAN3,COSAN,29/12/2011,27.0,2011-12-29,2011,481.69399,18.74070932,74.83843,1344.84992,505.99915164000004
CSNA3,SID NACIONAL,29/12/2011,14.98,2011-12-29,2011,218.16044,13.26093947,74.03545,853.54359,198.6488732606
CYRE3,CYRELA REALT,29/12/2011,14.84,2011-12-29,2011,76.99331,3.99743,6.96204,165.60139,59.3218612
DTEX3,DEXCO,29/12/2011,8.92,2011-12-29,2011,59.61564,8.37059,13.9463,156.24811,74.66566279999999
ELET3,ELETROBRAS,29/12/2011,17.84,2011-12-29,2011,1110.28636,23.01227,53.51028,2702.17462,410.53889680000003
ELPL4,ELETROPAULO,29/12/2011,36.5,2011-12-29,2011,23.93789,1.97467,33.91062,298.0401,72.07545499999999
EMBR3,EMBRAER,29/12/2011,11.76,2011-12-29,2011,147.36781,7.40465,-5.97344,529.18325,87.078684
FIBR3,FIBRIA,29/12/2011,13.87,2011-12-29,2011,142.22844,5.53733881,67.20798,408.18649,76.8028892947
GFSA3,GAFISA,29/12/2011,4.12,2011-12-29,2011,17.72906,0.51139,-1.19047,54.86674,2.1069268
GGBR4,GERDAU,29/12/2011,14.5,2011-12-29,2011,462.98193,16.7339719,165.99626,737.98652,242.64259255000002
GOAU4,GERDAU MET,29/12/2011,17.91,2011-12-29,2011,472.89112,10.33840804,165.37329,747.69525,185.1608879964
GOLL4,GOL,29/12/2011,12.44,2011-12-29,2011,-213.58815,32.00516281,5.57114,169.70285,398.1442253564
HGTX3,CIA HERING,29/12/2011,32.46,2011-12-29,2011,17.04935,1.62534,-0.08613,24.57826,52.758536400000004
HYPE3,HYPERA,29/12/2011,8.5,2011-12-29,2011,106.55441,6.334208230000001,24.5934,237.55633,53.840769955000006
ITSA4,ITAUSA,29/12/2011,11.28,2011-12-29,2011,765.35,97.0141,40.9,966.37,1094.3190479999998
ITUB4,ITAUUNIBANCO,29/12/2011,33.99,2011-12-29,2011,1773.43,98.04135,368.61,23234.4,3332.4254865
JBSS3,JBS,29/12/2011,6.08,2011-12-29,2011,498.08931,22.1811637,-0.60514,2081.10628,134.861475296
KLBN4,KLABIN S/A,29/12/2011,8.0,2011-12-29,2011,115.68266,56.178927560000005,66.47028,475.77358,449.43142048000004
LAME4,LOJAS AMERIC,29/12/2011,14.3,2011-12-29,2011,160.66695,18.85307731,11.26807,437.36188,269.599005533
LIGT3,LIGHT S/A,29/12/2011,28.8,2011-12-29,2011,28.44757,3.7255532400000004,-18.93435,241.06103,107.29593331200002
LLXL3,PRUMO,29/12/2011,3.37,2011-12-29,2011,24.30515,3.76017,-3.5307,74.49509,12.6717729
LREN3,LOJAS RENNER,29/12/2011,48.41,2011-12-29,2011,100.87515,9.91227,14.07401,211.48892,479.85299069999996
MMXM3,MMX MINER,29/12/2011,6.67,2011-12-29,2011,-8.44314,0.06488,-0.00501,1.28006,0.43274959999999996
MRFG3,MARFRIG,29/12/2011,8.54,2011-12-29,2011,264.49609,6.6,97.19529,1361.04323,56.36399999999999
MRVE3,MRV,29/12/2011,10.7,2011-12-29,2011,65.74308,4.83233,4.60023,226.01329,51.70593099999999
NATU3,NATURA,29/12/2011,36.26,2011-12-29,2011,59.92553,9.20205,15.84207,246.488,333.66633299999995
OGXP3,OGX PETROLEO,29/12/2011,13.62,2011-12-29,2011,-0.53901,0.32360168,4.85598,0.57052,4.4074548816
PCAR4,P.ACUCAR-CBD,29/12/2011,67.0,2011-12-29,2011,137.33,2.70139,-3.6,438.39,180.99313
PDGR3,PDG REALT,29/12/2011,5.9,2011-12-29,2011,-48.90668,3.22186,-0.61231,11.74676,19.008974000000002
PETR3,PETROBRAS,29/12/2011,23.0,2011-12-29,2011,3643.85,130.4449693,2929.64,9767.09,3000.2342939
PETR4,PETROBRAS,29/12/2011,21.49,2011-12-29,2011,3643.85,130.4449693,2929.64,9767.09,2803.262390257
RDCD3,REDECARD,29/12/2011,29.19,2011-12-29,2011,16.05525,6.72970705,16.80778,255.86501,196.4401487895
RSID3,ROSSI RESID,29/12/2011,8.0,2011-12-29,2011,-11.08463,0.2,-3.57813,6.73696,1.6
SANB11,SANTANDER BR,29/12/2011,14.96,2011-12-29,2011,1106.80176,74.98531,193.75548,9854.50829,1121.7802376
SBSP3,SABESP,29/12/2011,52.03,2011-12-29,2011,273.33533,6.835098690000001,46.20613,572.07765,355.63018484070005
TAMM4,TAM S/A,29/12/2011,35.7,2011-12-29,2011,22.17344,1.56206,8.82719,157.43641,55.765542
TIMP3,TIM PART S/A,29/12/2011,9.24,2011-12-29,2011,228.47754,24.210324789999998,30.53069,398.31158,223.7034010596
TNLP3,TELEMAR,29/12/2011,21.46,2011-12-29,2011,251.82323,4.76662,22.43839,776.967,102.2916652
TNLP4,TELEMAR,29/12/2011,17.56,2011-12-29,2011,251.82323,4.76662,22.43839,776.967,83.70184719999999
TRPL4,TRAN PAULIST,29/12/2011,57.99,2011-12-29,2011,165.36481,6.58883304,29.79424,322.4355,382.0864279896
UGPA3,ULTRAPAR,29/12/2011,32.01,2011-12-29,2011,121.74968,11.151730800000001,33.36752,364.41003,356.966902908
USIM3,USIMINAS,29/12/2011,17.15,2011-12-29,2011,258.8775,12.53079108,24.45496,400.00451,214.903067022
VAGR3,TERRA SANTA,29/12/2011,0.32,2011-12-29,2011,8.58223,0.28952,1.29555,26.54669,0.0926464
VALE3,VALE,29/12/2011,39.45,2011-12-29,2011,1948.94,47.78889,887.1,4533.87,1885.2717105000002
VIVT4,TELEF BRASIL,29/12/2011,51.9,2011-12-29,2011,684.55847,16.769382710000002,66.21653,1191.21483,870.3309626490001
ALLL3,RUMO S.A.,30/12/2010,15.0,2010-12-30,2010,154.1045,18.54158791,29.9571,459.51745,278.12381865000003
AMBV4,AMBEV,30/12/2010,50.52,2010-12-30,2010,321.57281,31.32287,145.14899,517.53315,1582.4313924000003
BBAS3,BRASIL,30/12/2010,31.42,2010-12-30,2010,1630.77123,28.6541702,331.90566,20077.27977,900.314027684
BBDC4,BRADESCO,30/12/2010,32.65,2010-12-30,2010,1587.41264,106.58488,228.54023,17996.15675,3479.9963319999997
BISA3,BROOKFIELD,30/12/2010,8.65,2010-12-30,2010,18.12476,13.39603865,-9.71079,65.86991,115.8757343225
BRAP4,BRADESPAR,30/12/2010,43.32,2010-12-30,2010,74.77001,3.93097,-0.51947,80.62022,170.2896204
BRFS3,BRF SA,30/12/2010,27.34,2010-12-30,2010,118.22869,10.824732460000002,-1.37365,578.54447,295.94818545640004
BRKM5,BRASKEM,30/12/2010,20.37,2010-12-30,2010,61.08217,7.9720783399999995,42.37225,880.48858,162.3912357858
BRTO4,OI,30/12/2010,12.0,2010-12-30,2010,-22.51058,66.03037,-33.43439,488.30314,792.3644400000001
BTOW3,AMERICANAS,30/12/2010,31.5,2010-12-30,2010,147.05555,9.09774507,11.65519,470.84128,286.578969705
BVMF3,B3,30/12/2010,13.13,2010-12-30,2010,202.83143,60.99,55.72314,475.94773,800.7987
CCRO3,CCR SA,30/12/2010,46.9,2010-12-30,2010,118.2275,20.2,98.58064,505.473,947.3799999999999
CIEL3,CIELO,30/12/2010,13.45,2010-12-30,2010,138.16772,27.168150609999998,26.84986,1097.84818,365.41162570449995
CMIG4,CEMIG,30/12/2010,26.71,2010-12-30,2010,217.83266,22.01371,48.44634,536.70837,587.9861941
CPFE3,CPFL ENERGIA,30/12/2010,41.2,2010-12-30,2010,175.39944,11.522544400000001,97.40386,711.46081,474.72882928000007
CRUZ3,SOUZA CRUZ,30/12/2010,90.39,2010-12-30,2010,18.77345,15.28451,23.49369,58.69178,1381.5668589
CSAN3,COSAN,30/12/2010,27.61,2010-12-30,2010,481.69399,18.74070932,74.83843,1344.84992,517.4309843252
CSNA3,SID NACIONAL,30/12/2010,26.67,2010-12-30,2010,218.16044,13.26093947,74.03545,853.54359,353.66925566490005
CYRE3,CYRELA REALT,30/12/2010,21.85,2010-12-30,2010,76.99331,3.99743,6.96204,165.60139,87.3438455
DTEX3,DEXCO,30/12/2010,17.85,2010-12-30,2010,59.61564,8.37059,13.9463,156.24811,149.4150315
ECOD3,TERRA SANTA,30/12/2010,1.0,2010-12-30,2010,8.58223,0.28952,1.29555,26.54669,0.28952
ELET3,ELETROBRAS,30/12/2010,22.24,2010-12-30,2010,1110.28636,23.01227,53.51028,2702.17462,511.79288479999997
ELPL4,ELETROPAULO,30/12/2010,32.11,2010-12-30,2010,23.93789,1.97467,33.91062,298.0401,63.4066537
EMBR3,EMBRAER,30/12/2010,11.8,2010-12-30,2010,147.36781,7.40465,-5.97344,529.18325,87.37487
FIBR3,FIBRIA,30/12/2010,26.49,2010-12-30,2010,142.22844,5.53733881,67.20798,408.18649,146.68410507689998
GFSA3,GAFISA,30/12/2010,12.04,2010-12-30,2010,17.72906,0.51139,-1.19047,54.86674,6.157135599999999
GGBR4,GERDAU,30/12/2010,22.67,2010-12-30,2010,462.98193,16.7339719,165.99626,737.98652,379.359142973
GOAU4,GERDAU MET,30/12/2010,26.8,2010-12-30,2010,472.89112,10.33840804,165.37329,747.69525,277.069335472
GOLL4,GOL,30/12/2010,25.1,2010-12-30,2010,-213.58815,32.00516281,5.57114,169.70285,803.3295865310001
ITSA4,ITAUSA,30/12/2010,13.2,2010-12-30,2010,765.35,97.0141,40.9,966.37,1280.58612
ITUB4,ITAUUNIBANCO,30/12/2010,39.79,2010-12-30,2010,1773.43,98.04135,368.61,23234.4,3901.0653165
JBSS3,JBS,30/12/2010,7.17,2010-12-30,2010,498.08931,22.1811637,-0.60514,2081.10628,159.03894372899998
KLBN4,KLABIN S/A,30/12/2010,5.85,2010-12-30,2010,115.68266,56.178927560000005,66.47028,475.77358,328.646726226
LAME4,LOJAS AMERIC,30/12/2010,15.31,2010-12-30,2010,160.66695,18.85307731,11.26807,437.36188,288.6406136161
LIGT3,LIGHT S/A,30/12/2010,25.43,2010-12-30,2010,28.44757,3.7255532400000004,-18.93435,241.06103,94.74081889320001
LLXL3,PRUMO,30/12/2010,4.73,2010-12-30,2010,24.30515,3.76017,-3.5307,74.49509,17.7856041
LREN3,LOJAS RENNER,30/12/2010,56.4,2010-12-30,2010,100.87515,9.91227,14.07401,211.48892,559.052028
MMXM3,MMX MINER,30/12/2010,11.23,2010-12-30,2010,-8.44314,0.06488,-0.00501,1.28006,0.7286024
MRFG3,MARFRIG,30/12/2010,15.5,2010-12-30,2010,264.49609,6.6,97.19529,1361.04323,102.3
MRVE3,MRV,30/12/2010,15.61,2010-12-30,2010,65.74308,4.83233,4.60023,226.01329,75.4326713
NATU3,NATURA,30/12/2010,47.69,2010-12-30,2010,59.92553,9.20205,15.84207,246.488,438.8457645
OGXP3,OGX PETROLEO,30/12/2010,20.0,2010-12-30,2010,-0.53901,0.32360168,4.85598,0.57052,6.4720336
PCAR5,P.ACUCAR-CBD,30/12/2010,69.3,2010-12-30,2010,137.33,2.70139,-3.6,438.39,187.206327
PDGR3,PDG REALT,30/12/2010,10.16,2010-12-30,2010,-48.90668,3.22186,-0.61231,11.74676,32.7340976
PETR3,PETROBRAS,30/12/2010,30.55,2010-12-30,2010,3643.85,130.4449693,2929.64,9767.09,3985.093812115
PETR4,PETROBRAS,30/12/2010,27.29,2010-12-30,2010,3643.85,130.4449693,2929.64,9767.09,3559.843212197
PRTX3,PORTX,30/12/2010,3.71,2010-12-30,2010,-0.18911,9.92456,-0.28015,19.63404,36.820117599999996
RDCD3,REDECARD,30/12/2010,21.05,2010-12-30,2010,16.05525,6.72970705,16.80778,255.86501,141.66033340250002
RSID3,ROSSI RESID,30/12/2010,14.79,2010-12-30,2010,-11.08463,0.2,-3.57813,6.73696,2.958
SANB11,SANTANDER BR,30/12/2010,22.55,2010-12-30,2010,1106.80176,74.98531,193.75548,9854.50829,1690.9187405
SBSP3,SABESP,30/12/2010,42.59,2010-12-30,2010,273.33533,6.835098690000001,46.20613,572.07765,291.1068532071001
TAMM4,TAM S/A,30/12/2010,38.96,2010-12-30,2010,22.17344,1.56206,8.82719,157.43641,60.8578576
TCSL3,TIM PART S/A,30/12/2010,6.81,2010-12-30,2010,228.47754,24.210324789999998,30.53069,398.31158,164.87231181989998
TCSL4,TIM PART S/A,30/12/2010,5.51,2010-12-30,2010,228.47754,24.210324789999998,30.53069,398.31158,133.3988895929
TLPP4,TELEF BRASIL,30/12/2010,42.03,2010-12-30,2010,684.55847,16.769382710000002,66.21653,1191.21483,704.8171553013001
TMAR5,TELEMAR N L,30/12/2010,47.76,2010-12-30,2010,254.50354,3.44497,29.70461,798.00943,164.5317672
TNLP3,TELEMAR,30/12/2010,32.3,2010-12-30,2010,251.82323,4.76662,22.43839,776.967,153.96182599999997
TNLP4,TELEMAR,30/12/2010,24.29,2010-12-30,2010,251.82323,4.76662,22.43839,776.967,115.78119979999998
TRPL4,TRAN PAULIST,30/12/2010,55.1,2010-12-30,2010,165.36481,6.58883304,29.79424,322.4355,363.044700504
UGPA4,ULTRAPAR,30/12/2010,105.1,2010-12-30,2010,121.74968,11.151730800000001,33.36752,364.41003,1172.04690708
USIM3,USIMINAS,30/12/2010,21.35,2010-12-30,2010,258.8775,12.53079108,24.45496,400.00451,267.53238955800003
USIM5,USIMINAS,30/12/2010,19.16,2010-12-30,2010,258.8775,12.53079108,24.45496,400.00451,240.0899570928
VALE3,VALE,30/12/2010,55.33,2010-12-30,2010,1948.94,47.78889,887.1,4533.87,2644.1592837
VALE5,VALE,30/12/2010,48.5,2010-12-30,2010,1948.94,47.78889,887.1,4533.87,2317.761165
VIVO4,VIVO,30/12/2010,53.3,2010-12-30,2010,98.16294,4.00714,44.09784,224.35547,213.580562
ALLL11,RUMO S.A.,30/12/2009,16.3,2009-12-30,2009,154.1045,18.54158791,29.9571,459.51745,302.22788293300005
AMBV4,AMBEV,30/12/2009,174.5,2009-12-30,2009,321.57281,31.32287,145.14899,517.53315,5465.8408150000005
BBAS3,BRASIL,30/12/2009,29.7,2009-12-30,2009,1630.77123,28.6541702,331.90566,20077.27977,851.02885494
BBDC4,BRADESCO,30/12/2009,36.38,2009-12-30,2009,1587.41264,106.58488,228.54023,17996.15675,3877.5579344000002
BRAP4,BRADESPAR,30/12/2009,38.53,2009-12-30,2009,74.77001,3.93097,-0.51947,80.62022,151.4602741
BRFS3,BRF SA,30/12/2009,45.37,2009-12-30,2009,118.22869,10.824732460000002,-1.37365,578.54447,491.1181117102
BRKM5,BRASKEM,30/12/2009,14.08,2009-12-30,2009,61.08217,7.9720783399999995,42.37225,880.48858,112.24686302719999
BRTO3,OI,30/12/2009,27.51,2009-12-30,2009,-22.51058,66.03037,-33.43439,488.30314,1816.4954787000001
BRTO4,OI,30/12/2009,16.75,2009-12-30,2009,-22.51058,66.03037,-33.43439,488.30314,1106.0086975000002
BTOW3,AMERICANAS,30/12/2009,47.8,2009-12-30,2009,147.05555,9.09774507,11.65519,470.84128,434.87221434599996
BVMF3,B3,30/12/2009,12.25,2009-12-30,2009,202.83143,60.99,55.72314,475.94773,747.1275
CCRO3,CCR SA,30/12/2009,39.89,2009-12-30,2009,118.2275,20.2,98.58064,505.473,805.778
CGAS5,COMGAS,30/12/2009,34.0,2009-12-30,2009,10.32753,1.32520587,27.2378,126.64111,45.05699958
CMIG4,CEMIG,30/12/2009,31.6,2009-12-30,2009,217.83266,22.01371,48.44634,536.70837,695.633236
CPFE3,CPFL ENERGIA,30/12/2009,35.31,2009-12-30,2009,175.39944,11.522544400000001,97.40386,711.46081,406.86104276400005
CRUZ3,SOUZA CRUZ,30/12/2009,57.76,2009-12-30,2009,18.77345,15.28451,23.49369,58.69178,882.8332975999999
CSAN3,COSAN,30/12/2009,25.6,2009-12-30,2009,481.69399,18.74070932,74.83843,1344.84992,479.76215859200005
CSNA3,SID NACIONAL,30/12/2009,56.0,2009-12-30,2009,218.16044,13.26093947,74.03545,853.54359,742.61261032
CYRE3,CYRELA REALT,30/12/2009,24.5,2009-12-30,2009,76.99331,3.99743,6.96204,165.60139,97.937035
DTEX3,DEXCO,30/12/2009,16.2,2009-12-30,2009,59.61564,8.37059,13.9463,156.24811,135.603558
ELET3,ELETROBRAS,30/12/2009,36.34,2009-12-30,2009,1110.28636,23.01227,53.51028,2702.17462,836.2658918000001
EMBR3,EMBRAER,30/12/2009,9.51,2009-12-30,2009,147.36781,7.40465,-5.97344,529.18325,70.4182215
FIBR3,FIBRIA,30/12/2009,39.09,2009-12-30,2009,142.22844,5.53733881,67.20798,408.18649,216.4545740829
GFSA3,GAFISA,30/12/2009,28.24,2009-12-30,2009,17.72906,0.51139,-1.19047,54.86674,14.441653599999999
GGBR4,GERDAU,30/12/2009,29.14,2009-12-30,2009,462.98193,16.7339719,165.99626,737.98652,487.627941166
GOAU4,GERDAU MET,30/12/2009,34.92,2009-12-30,2009,472.89112,10.33840804,165.37329,747.69525,361.01720875679996
GOLL4,GOL,30/12/2009,26.08,2009-12-30,2009,-213.58815,32.00516281,5.57114,169.70285,834.6946460848
ITSA4,ITAUSA,30/12/2009,11.85,2009-12-30,2009,765.35,97.0141,40.9,966.37,1149.6170849999999
ITUB4,ITAUUNIBANCO,30/12/2009,38.69,2009-12-30,2009,1773.43,98.04135,368.61,23234.4,3793.2198314999996
JBSS3,JBS,30/12/2009,9.32,2009-12-30,2009,498.08931,22.1811637,-0.60514,2081.10628,206.728445684
KLBN4,KLABIN S/A,30/12/2009,5.31,2009-12-30,2009,115.68266,56.178927560000005,66.47028,475.77358,298.3101053436
LAME4,LOJAS AMERIC,30/12/2009,15.53,2009-12-30,2009,160.66695,18.85307731,11.26807,437.36188,292.7882906243
LIGT3,LIGHT S/A,30/12/2009,25.98,2009-12-30,2009,28.44757,3.7255532400000004,-18.93435,241.06103,96.78987317520001
LREN3,LOJAS RENNER,30/12/2009,39.3,2009-12-30,2009,100.87515,9.91227,14.07401,211.48892,389.55221099999994
MMXM3,MMX MINER,30/12/2009,12.35,2009-12-30,2009,-8.44314,0.06488,-0.00501,1.28006,0.8012679999999999
NATU3,NATURA,30/12/2009,36.31,2009-12-30,2009,59.92553,9.20205,15.84207,246.488,334.1264355
NETC4,NET,30/12/2009,24.0,2009-12-30,2009,68.12389,3.74722,11.36985,134.30842,89.93328
PCAR5,P.ACUCAR-CBD,30/12/2009,65.02,2009-12-30,2009,137.33,2.70139,-3.6,438.39,175.64437779999997
PETR3,PETROBRAS,30/12/2009,41.65,2009-12-30,2009,3643.85,130.4449693,2929.64,9767.09,5433.032971345
PETR4,PETROBRAS,30/12/2009,36.69,2009-12-30,2009,3643.85,130.4449693,2929.64,9767.09,4786.0259236169995
