ticker,nome_da_empresa,data_da_analise,patrimonio_liquido,quant_on_pn,ebit12_meses,preco_de_fechamento,ativo_total,fator_cotacao,retorno12_meses
PTIP4,IPIRANGA PET,30/12/2003,1555491000,105952000,392993000,"14,1",2909343000,1000,[]
SBSP3,SABESP,30/12/2003,28080745000,683509869,4878257000,"163,2",56926791000,1000,"92,7821597435"
TBLE3,ENGIE BRASIL,30/12/2003,9248206000,815927740,5193568000,"8,01",39605625000,1000,"157,023820884"
TCOC4,TELE CTR OES,30/12/2003,2812921000,130068000,386540000,"9,61",3867566000,1000,[]
TCSL3,TIM PART S/A,30/12/2003,22847754000,2421032479,3053069000,"3,03",39831158000,1000,[]
TCSL4,TIM PART S/A,30/12/2003,22847754000,2421032479,3053069000,"4,13",39831158000,1000,[]
TLCP4,TELE LESTE CL,30/12/2003,262979000,9644000,-22940000,"0,81",868040000,1000,[]
TLPP4,TELEF BRASIL,30/12/2003,68820424000,1663556731,6866537000,"45,3",121842519000,1000,[]
TMCP4,TELEMIG PART,30/12/2003,1798932000,37488000,150198000,"4,8",2655000000,1000,[]
TNEP4,TELE NORD CL,30/12/2003,877042000,359268490000,199131000,"4,1",1525275000,1000,[]
TNLP3,TELEMAR,30/12/2003,25182323000,476662000,2243839000,"35,2",77696700000,1000,"76,0000000001"
TNLP4,TELEMAR,30/12/2003,25182323000,476662000,2243839000,"45,42",77696700000,1000,"66,3736263735"
TRPL4,TRAN PAULIST,30/12/2003,17198226000,658883304,3148043000,"13,85",33749701000,1000,"179,267069017"
VALE3,VALE,30/12/2003,197477000000,4539007000,69271000000,"169,5",444773000000,1,"72,8306573816"
VCPA4,FIBRIA,30/12/2003,14222844000,553733881,6720798000,"182,7",40818649000,1000,[]
ACES4,ARCELORMITTAL INOX BRASIL,30/12/2002,3105796000,74320000,947611000,"0,92",4922356000,1000,"33,3333333332"
AMBV4,AMBEV,30/12/2002,32157281000,3132287000,14514899000,540,51753315000,1000,"15,7356753759"
BBAS3,BRASIL,30/12/2002,168133312000,2865417020,36731922000,"9,8","2,089927595E+12",1000,"-1,41181757055"
BBDC4,BRADESCO,30/12/2002,163046282000,10658488000,18568353000,"11,05","1,828731521E+12",1000,"-9,72130873207"
BRAP4,BRADESPAR,30/12/2002,7434838000,393097000,-52026000,"0,58",8017832000,1000,"-26,582278481"
BRDT4,VIBRA,30/12/2002,12695000000,1165000000,3420000000,"39,96",40229000000,1000,[]
BRTO4,OI,30/12/2002,-21846002000,6603037000,-18261908000,"11,74",29616098000,1000,"-11,0606060605"
BRTP3,BRASIL T PAR,30/12/2002,5302336000,363969213,-207239000,"13,8",18990382000,1000,"-22,6457399103"
BRTP4,BRASIL T PAR,30/12/2002,5302336000,363969213,-207239000,"18,2",18990382000,1000,[]
CESP4,CESP,30/12/2002,10311837000,348711000,972755000,"7,14",16610049000,1000,[]
CMIG3,CEMIG,30/12/2002,22797430000,2201371000,5102422000,"23,5",54085360000,1000,"-19,7113735018"
CMIG4,CEMIG,30/12/2002,22797430000,2201371000,5102422000,"26,45",54085360000,1000,"-14,4159797814"
CRUZ3,SOUZA CRUZ,30/12/2002,1877345000,1528451000,2349369000,"17,82",5869178000,1,"45,4816491775"
CSNA3,SID NACIONAL,30/12/2002,21692851000,1326093947,4426482000,"51,15",86595892000,1000,"46,1605256989"
CSTB4,SID TUBARAO,30/12/2002,6759951000,50976440000,1908871000,40,10130808000,1000,[]
EBTP3,EMBRATEL PAR,30/12/2002,13748620000,"1,231364636E+12",1485263000,"4,18",35586115000,1000,"-61,6513761469"
EBTP4,EMBRATEL PAR,30/12/2002,13748620000,"1,231364636E+12",1485263000,"3,74",35586115000,1000,"-62,2222222222"
ELET3,ELETROBRAS,30/12/2002,111017341000,2307099000,6274467000,"23,6",267830877000,1000,"-23,5778781213"
EMBR3,EMBRAER,30/12/2002,14082568000,740465000,-654119000,"12,8",53129321000,1,[]
EMBR4,EMBRAER EMP BRAS AERON SA,30/12/2002,4822833000,721832057,573538000,14,15979976000,1,[]
GGBR4,GERDAU,30/12/2002,48802167000,1757067050,15833150000,"34,5",75746608000,1000,"61,2149532711"
INEP4,INEPAR,30/12/2002,-1690169000,183431000,-80450000,"0,54",1318070000,1000,"-67,4698795181"
ITAU4,ITAUUNIBANCO,30/12/2002,181519000000,9804135000,35983000000,"171,5","2,388492E+12",1000,[]
ITSA4,ITAUSA,30/12/2002,77419000000,9701410000,3061000000,"1,88",97875000000,1,"-5,21436954544"
KLBN4,KLABIN S/A,30/12/2002,12762792000,5617892756,6783862000,"1,03",49381534000,1,[]
LIGH3,LIGHT,30/12/2002,1195043000,494310225787,-2311016000,"46,84",20133312000,1000,[]
PETR3,PETROBRAS,30/12/2002,403405000000,13044496930,289398000000,"52,8",978577000000,1,"6,77482151152"
PETR4,PETROBRAS,30/12/2002,403405000000,13044496930,289398000000,"46,4",978577000000,1,"-3,35977854658"
PLIM4,NET,30/12/2002,6812389000,374722000,1136985000,"0,42",13430842000,1,[]
SBSP3,SABESP,30/12/2002,28080745000,683509869,4878257000,92,56926791000,1000,"-17,3857983326"
TBLE3,ENGIE BRASIL,30/12/2002,9248206000,815927740,5193568000,"3,5",39605625000,1000,[]
TCOC4,TELE CTR OES,30/12/2002,2812921000,130068000,386540000,"4,76",3867566000,1000,[]
TCSL3,TIM PART S/A,30/12/2002,22847754000,2421032479,3053069000,"1,96",39831158000,1000,[]
TCSL4,TIM PART S/A,30/12/2002,22847754000,2421032479,3053069000,"2,74",39831158000,1000,[]
TLCP4,TELE LESTE CL,30/12/2002,262979000,9644000,-22940000,"0,44",868040000,1000,[]
TLPP4,TELEF BRASIL,30/12/2002,68820424000,1663556731,6866537000,"34,3",121842519000,1000,[]
TMCP4,TELEMIG PART,30/12/2002,1798932000,37488000,150198000,"2,98",2655000000,1000,[]
TNEP4,TELE NORD CL,30/12/2002,877042000,359268490000,199131000,"2,71",1525275000,1000,[]
TNLP3,TELEMAR,30/12/2002,25182323000,476662000,2243839000,20,77696700000,1000,"-34,4262295082"
TNLP4,TELEMAR,30/12/2002,25182323000,476662000,2243839000,"27,3",77696700000,1000,"-25,2054794519"
TRPL4,TRAN PAULIST,30/12/2002,17198226000,658883304,3148043000,"5,61",33749701000,1000,"4,71584526909"
VCPA4,FIBRIA,30/12/2002,14222844000,553733881,6720798000,120,40818649000,1000,[]
ACES4,ARCELORMITTAL INOX BRASIL,28/12/2001,3105796000,74320000,947611000,"0,69",4922356000,1000,"-31,6831683168"
AMBV4,AMBEV,28/12/2001,32157281000,3132287000,14514899000,476,51753315000,1000,"2,03008095163"
BBAS3,BRASIL,28/12/2001,168133312000,2865417020,36731922000,"10,59","2,089927595E+12",1000,"84,2253974271"
BBAS4,BRASIL,28/12/2001,168133312000,2865417020,36731922000,"12,39","2,089927595E+12",1000,[]
BBDC4,BRADESCO,28/12/2001,163046282000,10658488000,18568353000,"12,5","1,828731521E+12",1000,"-6,02417805266"
BRAP4,BRADESPAR,28/12/2001,7434838000,393097000,-52026000,"0,79",8017832000,1000,"-31,6128188163"
BRDT4,VIBRA,28/12/2001,12695000000,1165000000,3420000000,"33,7",40229000000,1000,[]
CESP4,CESP,28/12/2001,10311837000,348711000,972755000,15,16610049000,1000,[]
CMIG3,CEMIG,28/12/2001,22797430000,2201371000,5102422000,"31,5",54085360000,1000,"36,9849159115"
CMIG4,CEMIG,28/12/2001,22797430000,2201371000,5102422000,33,54085360000,1000,"19,31928833"
CRUZ3,SOUZA CRUZ,28/12/2001,1877345000,1528451000,2349369000,"14,2",5869178000,1,"100,284556541"
CSNA3,SID NACIONAL,28/12/2001,21692851000,1326093947,4426482000,"36,5",86595892000,1000,"18,8785987551"
CSTB4,SID TUBARAO,28/12/2001,6759951000,50976440000,1908871000,"21,51",10130808000,1000,[]
EBTP3,EMBRATEL PAR,28/12/2001,13748620000,"1,231364636E+12",1485263000,"10,9",35586115000,1000,"-50,0599274315"
EBTP4,EMBRATEL PAR,28/12/2001,13748620000,"1,231364636E+12",1485263000,"9,9",35586115000,1000,"-65,7050450313"
ELET3,ELETROBRAS,28/12/2001,111017341000,2307099000,6274467000,"33,3",267830877000,1000,"-4,35756849365"
EMBR3,EMBRAER,28/12/2001,14082568000,740465000,-654119000,"12,51",53129321000,1,[]
EMBR4,EMBRAER EMP BRAS AERON SA,28/12/2001,4822833000,721832057,573538000,"13,2",15979976000,1,[]
GGBR4,GERDAU,28/12/2001,48802167000,1757067050,15833150000,"21,4",75746608000,1000,"20,0897867566"
INEP4,INEPAR,28/12/2001,-1690169000,183431000,-80450000,"1,66",1318070000,1000,"-40,7142857142"
ITAU4,ITAUUNIBANCO,28/12/2001,181519000000,9804135000,35983000000,"175,99","2,388492E+12",1000,[]
ITSA4,ITAUSA,28/12/2001,77419000000,9701410000,3061000000,"2,17",97875000000,1,"15,9709062026"
LIGH3,LIGHT,28/12/2001,1195043000,494310225787,-2311016000,"122,51",20133312000,1000,[]
PETR3,PETROBRAS,28/12/2001,403405000000,13044496930,289398000000,"52,49",978577000000,1,"15,2315377963"
PETR4,PETROBRAS,28/12/2001,403405000000,13044496930,289398000000,"51,15",978577000000,1,"19,6458743107"
PLIM4,NET,28/12/2001,6812389000,374722000,1136985000,"0,81",13430842000,1,[]
PTIP4,IPIRANGA PET,28/12/2001,1555491000,105952000,392993000,"12,6",2909343000,1000,[]
SBSP3,SABESP,28/12/2001,28080745000,683509869,4878257000,132,56926791000,1000,"-24,1379310348"
TCOC4,TELE CTR OES,28/12/2001,2812921000,130068000,386540000,"5,4",3867566000,1000,[]
TCSL3,TIM PART S/A,28/12/2001,22847754000,2421032479,3053069000,"3,03",39831158000,1000,[]
TCSL4,TIM PART S/A,28/12/2001,22847754000,2421032479,3053069000,"3,61",39831158000,1000,[]
TCSP3,BRASIL T PAR,28/12/2001,5302336000,363969213,-207239000,"17,84",18990382000,1000,[]
TCSP4,BRASIL T PAR,28/12/2001,5302336000,363969213,-207239000,"18,21",18990382000,1000,[]
TEPR4,OI,28/12/2001,-21846002000,6603037000,-18261908000,"13,2",29616098000,1000,[]
TLCP4,TELE LESTE CL,28/12/2001,262979000,9644000,-22940000,"0,97",868040000,1000,[]
TLPP4,TELEF BRASIL,28/12/2001,68820424000,1663556731,6866537000,"31,55",121842519000,1000,[]
TMCP4,TELEMIG PART,28/12/2001,1798932000,37488000,150198000,"4,19",2655000000,1000,[]
TNEP4,TELE NORD CL,28/12/2001,877042000,359268490000,199131000,"3,22",1525275000,1000,[]
TNLP3,TELEMAR,28/12/2001,25182323000,476662000,2243839000,"30,5",77696700000,1000,"-4,68750000009"
TNLP4,TELEMAR,28/12/2001,25182323000,476662000,2243839000,"36,5",77696700000,1000,"-13,0952380953"
TRPL4,TRAN PAULIST,28/12/2001,17198226000,658883304,3148043000,"6,5",33749701000,1000,"1,25636709258"
VCPA4,FIBRIA,28/12/2001,14222844000,553733881,6720798000,"80,79",40818649000,1000,[]
ACES4,ARCELORMITTAL INOX BRASIL,28/12/2000,3105796000,74320000,947611000,"1,01",4922356000,1000,"-12,1739130435"
AMBV4,AMBEV,28/12/2000,32157281000,3132287000,14514899000,470,51753315000,1000,"141,178070741"
BBAS3,BRASIL,28/12/2000,168133312000,2865417020,36731922000,"5,97","2,089927595E+12",1000,"-25,1019834026"
BBAS4,BRASIL,28/12/2000,168133312000,2865417020,36731922000,"7,22","2,089927595E+12",1000,[]
BBDC4,BRADESCO,28/12/2000,163046282000,10658488000,18568353000,14,"1,828731521E+12",1000,"5,23721028208"
BESP4,BANESPA,28/12/2000,7619990000,123156121000,1585687000,"60,01",86836282000,1000,"-4,59459459468"
BRAP4,BRADESPAR,28/12/2000,7434838000,393097000,-52026000,"1,18",8017832000,1000,[]
BRDT4,VIBRA,28/12/2000,12695000000,1165000000,3420000000,28,40229000000,1000,[]
CESP4,CESP,28/12/2000,10311837000,348711000,972755000,"17,9",16610049000,1000,[]
CMIG3,CEMIG,28/12/2000,22797430000,2201371000,5102422000,"23,48",54085360000,1000,"2,46520110353"
CMIG4,CEMIG,28/12/2000,22797430000,2201371000,5102422000,"28,2",54085360000,1000,"-21,7453388129"
COGU4,GERDAU,28/12/2000,48802167000,1757067050,15833150000,"17,82",75746608000,1000,[]
CRUZ3,SOUZA CRUZ,28/12/2000,1877345000,1528451000,2349369000,"8,6",5869178000,1,"-18,2194268509"
CSNA3,SID NACIONAL,28/12/2000,21692851000,1326093947,4426482000,"62,1",86595892000,1000,"-4,62800665777"
CSTB4,SID TUBARAO,28/12/2000,6759951000,50976440000,1908871000,21,10130808000,1000,[]
EBTP3,EMBRATEL PAR,28/12/2000,13748620000,"1,231364636E+12",1485263000,"22,51",35586115000,1000,"-24,7379406082"
EBTP4,EMBRATEL PAR,28/12/2000,13748620000,"1,231364636E+12",1485263000,"29,6",35586115000,1000,"-38,3101991254"
ELET3,ELETROBRAS,28/12/2000,111017341000,2307099000,6274467000,"36,05",267830877000,1000,"-6,05546726186"
EMBR3,EMBRAER,28/12/2000,14082568000,740465000,-654119000,"12,35",53129321000,1,[]
EMBR4,EMBRAER EMP BRAS AERON SA,28/12/2000,4822833000,721832057,573538000,"18,2",15979976000,1,[]
INEP4,INEPAR,28/12/2000,-1690169000,183431000,-80450000,"2,8",1318070000,1000,"-63,1578947368"
ITAU4,ITAUUNIBANCO,28/12/2000,181519000000,9804135000,35983000000,185,"2,388492E+12",1000,[]
ITSA4,ITAUSA,28/12/2000,77419000000,9701410000,3061000000,"1,93",97875000000,1,"11,5896413495"
LIGH3,LIGHT,28/12/2000,1195043000,494310225787,-2311016000,224,20133312000,1000,[]
PETR3,PETROBRAS,28/12/2000,403405000000,13044496930,289398000000,"48,5",978577000000,1,"33,6166908132"
PETR4,PETROBRAS,28/12/2000,403405000000,13044496930,289398000000,"45,78",978577000000,1,"4,72212687041"
PLIM4,NET,28/12/2000,6812389000,374722000,1136985000,"2,13",13430842000,1,[]
PTIP4,IPIRANGA PET,28/12/2000,1555491000,105952000,392993000,"16,09",2909343000,1000,[]
SBSP3,SABESP,28/12/2000,28080745000,683509869,4878257000,174,56926791000,1000,"-3,92323986816"
TCOC4,TELE CTR OES,28/12/2000,2812921000,130068000,386540000,"6,77",3867566000,1000,[]
TCSL3,TIM PART S/A,28/12/2000,22847754000,2421032479,3053069000,"3,99",39831158000,1000,[]
TCSL4,TIM PART S/A,28/12/2000,22847754000,2421032479,3053069000,"5,15",39831158000,1000,[]
TCSP3,BRASIL T PAR,28/12/2000,5302336000,363969213,-207239000,"17,4",18990382000,1000,[]
TCSP4,BRASIL T PAR,28/12/2000,5302336000,363969213,-207239000,"22,4",18990382000,1000,[]
TEPR4,OI,28/12/2000,-21846002000,6603037000,-18261908000,"16,59",29616098000,1000,[]
TERJ4,TELEMAR N L,28/12/2000,25450354000,344497000,2970461000,"56,5",79800943000,1000,[]
TLCP4,TELE LESTE CL,28/12/2000,262979000,9644000,-22940000,"1,3",868040000,1000,[]
TLPP4,TELEF BRASIL,28/12/2000,68820424000,1663556731,6866537000,"27,6",121842519000,1000,[]
TMCP4,TELEMIG PART,28/12/2000,1798932000,37488000,150198000,"5,91",2655000000,1000,[]
TNEP4,TELE NORD CL,28/12/2000,877042000,359268490000,199131000,"4,01",1525275000,1000,[]
TNLP3,TELEMAR,28/12/2000,25182323000,476662000,2243839000,32,77696700000,1000,"12,0595630196"
TNLP4,TELEMAR,28/12/2000,25182323000,476662000,2243839000,42,77696700000,1000,"-0,386542905096"
TRPL4,TRAN PAULIST,28/12/2000,17198226000,658883304,3148043000,"6,79",33749701000,1000,"32,8226988485"
VCPA4,FIBRIA,28/12/2000,14222844000,553733881,6720798000,55,40818649000,1000,[]
